user_country,source,content,date
,Twitter for Android,@Lrihendry Taxes are the xrays of a person in this country. A President $400 million in debt is National Security,2020-09-29T23:54:10+00:00
Pennsylvania,Twitter for iPhone,"@BillHobson1 @CharlieWBrennan @existentialfish The point is you can’t even get a security clearance with that kind of deft because you’re considered a risk to national security. So, how the hell was he able to be President? Plus, there’s supposed to be massive background checks. Obviously, there was a huge illegal cover up.",2020-09-29T23:53:59+00:00
,Twitter for Android,@MikeMiss975 Wow this fucking guy! The shit he is spewing is so rediculous that it's prob a threat to national security! And by the way how fucking high does he look?,2020-09-29T23:53:49+00:00
MI,Twitter Web App,@DonaldJTrumpJr @realDonaldTrump @GamebredFighter Trump is a national security risk #DumpTrump,2020-09-29T23:53:31+00:00
Northern CA,Twitter for iPad,@realDonaldTrump is broke and a National Security Risk https://t.co/nkRp9C8gFs,2020-09-29T23:53:21+00:00
hell,Twitter Web App,"Melania trump born and raised  n the soviet union her life and her education was there, isn't she dangerous to our national security? isn't crazy that she sleeps with the president of the united state she had 0 qualifications to be who she is today Could Be Double Agent?  #Resist",2020-09-29T23:53:19+00:00
,Twitter for Android,"@FrankFigliuzzi1 @NatashaBertrand @AndrewDesiderio @DNI_Ratcliffe @ODNIgov Is there any part of government, intelligence or national security that is out of reach of trump's corruption? How much worse can it get?",2020-09-29T23:53:18+00:00
United States,Twitter for iPhone,@charliekirk11 😆🤣😆🤣😆🤣😆🤣 someone watched too much Apprentice growing up. Tons of national security professionals disagree and have endorsed Biden as a result. Trump is leveraging our nation for his own interests.,2020-09-29T23:53:18+00:00
The Twilight Zone,Twitter for Android,@reignbelt1204 @Ghettoknight56 @itsJeffTiedrich @realDonaldTrump 1. Lowered taxes for corporations. 2. Building the wall with $ meant for national security. 3. Cost Americans overseas jobs. 4. Hasn't helped any black americans who weren't filthy rich. 5. Blocks legitimate trade deals for ones that benefit his family. 6. Lol nope. 7. ???,2020-09-29T23:53:17+00:00
,Twitter for iPad,".@PeteButtigieg - #MayorPete where you trying to compare #StormyDaniels to #Russia on #FoxNews? Last I heard Stormy wasn’t a threat to our #NationalSecurity. Nice try though, you never hit a home run unless you swing for the fences #Debates2020   #BidenRussia #WhereIsHuntersTaxes https://t.co/JEhd40lj55",2020-09-29T23:53:15+00:00
The United States Of America,Twitter for iPad,@realDonaldTrump @CNN Remember when you said she wouldn’t work in the administration then she did? Along with her porcelain national security threat husband.,2020-09-29T23:53:08+00:00
"Texas, USA",Twitter for Android,@HillaryClinton #KillaryClinton YOU HAVE BEEN THE NATIONAL SECURITY RISK FOR THE LAST 30 YEARS AND CONTINUE TO BE!!!! #VinceFoster #BenghaziAintGoingAway  To name a few!,2020-09-29T23:53:04+00:00
United States,Twitter for iPad,Are Trump’s personal debts a national security threat? https://t.co/VMDM5g8Gme,2020-09-29T23:52:56+00:00
USA,Twitter for iPhone,"@Jim_Jordan Biden doesn’t owe foreign banks over 400 million dollars, making him the biggest national security risk in our country’s history. Of course, as always Gym is in the wrong side of history. Carry on, traitor.  #VoteBlueToEndThisNightmare",2020-09-29T23:52:54+00:00
"Tulsa, OK",Twitter for iPad,@1supermomdlb He would still be a threat to National Security.  I don’t have any idea of how to handle that.,2020-09-29T23:52:34+00:00
,Twitter Web App,'It's Frightening All Around.' Former Intelligence Officials Warn Trump's Debt Is a National Security Threat https://t.co/S7pt048gE7,2020-09-29T23:52:19+00:00
,Twitter for iPhone,@realDonaldTrump Who cares what you get nominated for you crook. You have conned the American people and our country long enough. Time for you to go. You are a threat to our national security. Who do you owe all the millions to?  The Turkey and Russia I’m sure because you have bowed down to both.,2020-09-29T23:52:10+00:00
"Pacific Palisades, Los Angeles",Twitter for Android,"@SpeakerPelosi @mitchellreports Taxes = national security but a coup d'etat detailed, documented, and coordinated with a sitting President, FBI, CIA, and mist of the media is just a conspiracy theory?? Your next salon visit may be a bit more problematic!! Just sayin' 💥",2020-09-29T23:52:09+00:00
"Georgia, USA",Twitter for Android,@TomCottonAR senator you acting a lil catty it was a yes or no answer. @realDonaldTrump is a national security threat. Would you give him a security clearance? @VP @SpeakerPelosi @senatemajldr @SenSchumer @SenateGOP @SenateDems @HouseDemocrats @HouseGOP,2020-09-29T23:52:08+00:00
Reliably Blue State,Twitter for Android,"@IngrahamAngle At least Biden is not broke and does not owe 421,000,000 dollars to you-know-who. Makes #DonTheCon a wee bit of a national security risk.  #TrumpCrimeFamily  #TrumpIsATraitor  #TrumpIsBroke  #BrokeAssPresident",2020-09-29T23:52:04+00:00
The South,Twitter for iPhone,"@SpeakerPelosi @mitchellreports The STOLEN &amp; ILLEGAL disclosure of Trump’s taxes PROVE he does ZERO business with Russia. Yep, the “National security” hoopla is over.",2020-09-29T23:51:58+00:00
MI,Twitter Web App,@TrumpWarRoom Trump is a national security risk #DumpTrump,2020-09-29T23:51:53+00:00
,Twitter for iPhone,So apparently Pelosi made millions while in office. Tax returns? President Trump lost money while in office so do you see the picture! National security as you say Pelosi  Bs!!!@DanaPerino,2020-09-29T23:51:49+00:00
,Twitter Web App,@SpeakerPelosi @mitchellreports No it's not. You don't get to make that call either how do you take 172K a  year and turn it into 120 million? You haven't been in office enough decades. Who do you owe money too? How about we go over your finances with a fine toothed comb. It's a question of national security.,2020-09-29T23:51:46+00:00
,Twitter Web App,"@Debtwiz @AmericaFightHim @MLCzone 67) The purple heart Lt. Col. Alexander Vindman, the director for European affairs on the National Security Council. He sensed that President Trump was getting closer to the schemes they had for him.  Vindman told lawmakers that he raised concerns with White House lawyers",2020-09-29T23:51:34+00:00
,Twitter Web App,"@CPabloPA @tanya_bauman @wilma12372653 @EricTrump HUH? Trump doesn't believe the CIA, FBI, rather believe Putin , and now the Treasury . Why? Because when they expose Trump for the person he is he dismisses their authority. Why bc Putin has financially backed Trump and he owes them. National Security issue.",2020-09-29T23:51:32+00:00
,Twitter for Android,@SpeakerPelosi @mitchellreports No it isn't.  A question of national security is how you grew your wealth while in an office paid for by taxpayers. Who did you sell your soul to? We'll know soon enough.,2020-09-29T23:51:26+00:00
"Wisconsin, USA",Twitter for iPhone,@Worldwind06 @SMTM2016 @amped2424 @Jeff47406244 @nancytrojak @reeveslawstl Oh you back .  I got one better if a crime had happened by the government it cannot be hidden under classification.  So this admin violates a national security law daily or lying,2020-09-29T23:51:21+00:00
"California, USA",Twitter Web App,@kevincorke @ODNIgov The letter merely claims s that the President was  briefed by National Security apparatus about an allegation concerning the Secretary of State.  It does not assert whether the claims were true. You get paid by the salaciousness of your reporting.,2020-09-29T23:51:06+00:00
"Texas, USA",Twitter Web App,@RealJamesWoods Not one question from Democrats about National Security what Obama was President for 8 long years.,2020-09-29T23:51:06+00:00
"North Dakota, USA",Twitter for iPhone,@jtd_gameon12 @Jamierodr14 Or have the secret service do a sweep and have removed as National security concern against the POTUS🤷‍♂️,2020-09-29T23:51:06+00:00
"California, USA",Twitter for iPhone,@TheRickyDavila Tommy  no longer cares about the USA National Security. #TrumpFirstAmericaLast,2020-09-29T23:50:56+00:00
,Twitter for Android,"@SpeakerPelosi @mitchellreports Better question, where and how did your family obtain their millions? Who does hubby do business with? Can we see his tax returns? Who does he or your immediate family members owe money to?  This too could be national security issues.",2020-09-29T23:50:52+00:00
,Twitter for Android,"Tom cotton, being on finance and foreign affairs committees, pledges loyalty to Donald Trump and not the citizens of the United States. He's not concerned about who Trump owes $400M as being a national security threat. https://t.co/olMT0kpVXX",2020-09-29T23:50:45+00:00
,Twitter Web App,"Primary Source of Steele Dossier Was Once Under FBI Investigation, Revealed To Be Possible &amp;#8216;Threat to National Security&amp;#8217; via @WestJournalism https://t.co/EZCY5rLanu",2020-09-29T23:50:44+00:00
"Normal, IL",Twitter for iPhone,"@RealJamesWoods Owing money to @DeutscheBank is a national security threat? Nancy is shot, she’s been ridden hard &amp; needs to stay home.",2020-09-29T23:50:39+00:00
,Twitter for iPhone,Michael Flynn’s lawyer says she asked Trump not to pardon the former national security adviser https://t.co/z6yl27sWWY,2020-09-29T23:50:38+00:00
"Bremerton, WA",Twitter Web App,"Why the hell don't we investigate those running for president? If they can't pass a national security check, NO presidency. Then whoever wins the election only then gets the security clearance, but not those merely nominated or running in the election. And, release tax returns!",2020-09-29T23:50:17+00:00
"Indianapolis, IN",Twitter for iPhone,@SpeakerPelosi @mitchellreports National Security Omar. You own it. Get on it.,2020-09-29T23:50:13+00:00
,Twitter Web App,"@magicalpig75 @DynamiteFitz @jsolomonReports According to Brennan's handwritten notes, did you read the letter? Brennan subsequently briefed Obama and other senior national security officials on the intelligence, including the alleged approval by Hillary Clinton on July 26, 2016...",2020-09-29T23:50:11+00:00
"Houston, TX",Twitter for iPhone,National security so funny 😂,2020-09-29T23:50:11+00:00
"Philadelphia, PA",Buffer,"Yes, #LinkedIn Now Has a Chinese Spy Problem https://t.co/TwkdgeVONw #socialmedia #NationalSecurity https://t.co/oEOttOl2oV",2020-09-29T23:50:02+00:00
USA,Twitter for iPhone,@DonaldJTrumpJr Than god there are true patriots out there who are protecting national@security by exposing corruption and compromised position this president is in,2020-09-29T23:50:01+00:00
Starship Earth,Twitter for iPhone,@Solja42 @DonaldJTrumpJr That makes no sense in light of the Trump children’s complicity in the tax dodging and national security risks... which you’re undoubtedly perfectly ok with.  Only difference being there was no corruption in Biden’s case,2020-09-29T23:49:59+00:00
Florida,Twitter Web App,@BretBaier Guess he didn't hear the breaking news.  Senate Intel Committee is asking DOJ to look into Joe Biden China connections and possible compromising positions which threaten national security. Just announced five minutes ago.,2020-09-29T23:49:47+00:00
Los Angeles,Twitter for iPhone,@MissLaurenL @TeamTrump Your precious con man who owes over 400 million in debt and is a national security risk. https://t.co/2lyci22J5k,2020-09-29T23:49:44+00:00
Chicagoland,Twitter for iPhone,@TomCottonAR looks like a babbling idiot speaking out of both sides of his mouth on @CNN about @realDonaldTrump being a national security threat with $400 million owed to someone...and he’s on the Senate Intelligence Committee?  #TrumpTaxReturns,2020-09-29T23:49:43+00:00
Southeast of Disorder,Twitter Web App,"@mkraju The difference is, my debt doesn't make me a national security risk.   Also, my debt wasn't incurred by manipulating values based on whether I needed to look poorer (IRS) or stronger (banks).",2020-09-29T23:49:40+00:00
Utah,Twitter for Android,@senatemajldr Who the hell does McConnell think he is. We are not stupid! We watch him destroying our demacracy while protecting a seriously unfit man trump as President. Mitch McConnell is a National Security Risk to our country the United States of America.,2020-09-29T23:49:37+00:00
,Twitter Web App,"@MillLatheFiend Apparently, Twitter now 'protects' you from jokes comparing National Security Letters to Star Trek 2 earworms",2020-09-29T23:49:26+00:00
Milky Way,Twitter for iPhone,@JohnKaminar @realDonaldTrump Were Kurds sacrificed because Erdogan owns Trump? Did the brutal murder and coverup of Jamal Khashoggi occur because MLB owns Trump? Are Americans dying needlessly and in record numbers of COVID because Putin owns Trump? Trump is a national security threat. Vote.Him.Out. #Vote,2020-09-29T23:49:08+00:00
,Twitter for iPhone,"@RealJamesWoods What is it you were saying about national security, Madame Speaker?",2020-09-29T23:48:58+00:00
Outer Haven,Twitter for iPhone,hopefully theres some National Security/Foreign Policy Q’s being thrown around tonight,2020-09-29T23:48:51+00:00
,Twitter for iPhone,@ProjectLincoln @TheRickWilson I wonder what  will happen when he leaves in terms of national security info. The nutcase can’t keep his mouth shut.,2020-09-29T23:48:47+00:00
,Twitter for iPad,@RonJohnsonWI of course you don’t care about Trumps taxes who hasn’t paid any. Millions in debt and a national security risk and likely compromised. But Hunter’s the issue? Your so freaking obvious you traitor. Karma will always come back around with luck it will be soon. https://t.co/Q3THDcvnV1,2020-09-29T23:48:46+00:00
"Fukuoka-ken, Japan",Twitter Web App,"@SpeakerPelosi @mitchellreports You know what is also a matter of every nation's national security?  Secure national borders, yet your president was called a racist for wanting that. Illegal immigrants can be of any ethnicity.",2020-09-29T23:48:24+00:00
Cincinnati Ohio 45247,Twitter for iPhone,@Local12 Everything about Trump is a National Security Risk!,2020-09-29T23:48:24+00:00
,Twitter for iPad,@PAGOP @ohiogop @indgop @ILGOP @wisgop @migop @mngop @iowagop @gop @realDonaldTrump   DONALD TRUMP’S DEBTS ARE A NATIONAL SECURITY RISK  Who is he selling the country out to? https://t.co/dRKXDrzXkE,2020-09-29T23:48:23+00:00
The Great State Of Texas!,Twitter for Android,@SpeakerPelosi @mitchellreports We need to know how much Mexican cartel money you have. It's a national security question.,2020-09-29T23:48:20+00:00
,Twitter for iPhone,"If Drumpf wins this award, as overblown as it is, the national security establishment arrayed against him will see even dumber and more petty https://t.co/1lxDS0giow",2020-09-29T23:48:15+00:00
United States,Twitter Web App,"@GeorgePapa19 @NEWS_MAKER Trump’s campaign manager, a felon. His deputy campaign manager, a felon. His national security advisor, a felon. His foreign policy advisor, a felon. His personal lawyer, a felon. His long time advisor, a felon.  Not a campaign, It’s a criminal enterprise. https://t.co/iA5Jf0up6U",2020-09-29T23:48:00+00:00
The Real World,Twitter for Android,@COCOINTELPRO @donnajay79 @WhiteHouse @USDA @realDonaldTrump Trump is broke.  Mar a Lago is the only Trump property that is profitable.  He is bleeding money and is desperate.  $1.1 billion total debt with no money coming in.  His debt makes him a national security risk.,2020-09-29T23:47:38+00:00
"South Florida, USA",Twitter for Android,@RealJamesWoods What's National Security have tobdo with anything?,2020-09-29T23:47:36+00:00
Black Citadel,Twitter Web App,@TomCottonAR is avoiding his job talking w/ @cnn. hes on the sen intel committee yet he claims he does not care how if or how much trump owes someone when it can be a serious national security problem. this is typical of all govt employees. DO YOUR F*CKING JOB COTTON.,2020-09-29T23:47:16+00:00
,Twitter Web App,Trump's former national security adviser says America's enemies will try to exploit tax revelations https://t.co/uGqDEaBmPN via @Yahoo,2020-09-29T23:47:04+00:00
North Country,Twitter Web App,"Does anyone feel our National Security is at risk under @realDonaldTrump? Anyone feel that another 9/11 type of attack will occur under TRUMP? If your answer is yes to both questions, or you are uncertain... consider that a yes. You need to vote for @JoeBiden.",2020-09-29T23:47:04+00:00
"Newburyport, MA USA 01950",Twitter Web App,"@SouthPoint1000 @TheRickWilson @stuartpstevens @facebook is a severe national security threat, and needs to be highly regulated",2020-09-29T23:46:50+00:00
,Twitter Web App,"Every living prime minister backs Remain- Brown, Blair, Cameron and Major https://t.co/6gqlyf2Hdo  Who need PMs like these to continue breaking up the UK: flooding by EU directives, mass immigration, poverty impacting NHS, national security, fishery, car, steel &amp; other industries",2020-09-29T23:46:40+00:00
,Twitter Web App,"@TheRickWilson Are what competent like Trump, honest like Trump, not a national security risk like Trump? Well I could go on but the election would be over before I finished with Trump's failings.",2020-09-29T23:46:39+00:00
"San Jose, CA",Twitter for iPad,Ethics experts see national security concern in Trump's debt (from @AP)#TrumpTaxCheat #PutinsPuppet #PutinOwnsTrump #PutinsGOP  https://t.co/UjviLzYott,2020-09-29T23:46:34+00:00
,Twitter Web App,"I'm giving Gym Jordon the benefit of the doubt.  If there's anybody too stupid to understand what a national security risk a president with a quarter billion dollars of personal debt represents, it'd by Look The Other Way Gym. https://t.co/w8n323FeZW",2020-09-29T23:46:34+00:00
,Twitter for iPad,Go Joe  We are done with Donald Trump Crimes &amp; Threats! Obstruction of Justice Conspiracy Abuse of Power Corruption Campaign Felonies Tax Fraud &amp; Evasion National Security Threat Sexual Assault Lewd &amp; Lascivious Molestation (of a minor) Immorality Trampled Family Values https://t.co/glgas91R7S,2020-09-29T23:46:25+00:00
,Twitter Web App,"Pelosi /National security? Americans are concerned about Money to the BIDENS, alarming timing of the BIDENS/China/COVID19 ELECTIONS... TIMING. The squads/terrorist groups/Muller phone records erased?  How much was Obama involved with China,Russia/Burisma/FBI/Dosier etc.",2020-09-29T23:46:17+00:00
,Twitter for iPhone,@Taylorp90080942 @Kuehntw12 @Paul_Schatz @benshapiro We understand leveraged assets. You don’t understand that it is a national security concern for the potus to be that leveraged.,2020-09-29T23:46:15+00:00
,Twitter Web App,"Trump's Massive Debt Makes Him A National Security Threat, Warns His Biographer https://t.co/IW0JYa1qtu via @Yahoo",2020-09-29T23:46:14+00:00
"Behind the ""Offensive Replies""",Twitter for Android,If she's seen his taxes that makes her a national security risk. https://t.co/UVSDjEDXwQ,2020-09-29T23:46:10+00:00
"Washington, USA",Twitter for iPhone,@mkraju #coverup enablers to the biggest national security threat in history! #LindseyGraham #PatToomey,2020-09-29T23:45:43+00:00
New Mexico,Twitter Web App,There will be a question abt Trump taxes &amp; debts. I want Biden to focus on why this makes DJT's presidency a national security issue.  National security is something that many Americans are concerned about.,2020-09-29T23:45:39+00:00
"Chevy Chase, MD",Twitter for iPhone,Hopefully this launches soon. Been a good amount of scrubs but safety first. Scrub always better than a boom especially when it comes to a national security launch https://t.co/HaLczCZby1,2020-09-29T23:45:34+00:00
"Maryville, TN",Twitter for iPhone,"@mikecinOH @Lindah77777 @cjo_olguin @marklevinshow The FBI believed the Steele Dossier, and used it to obtain FISA warrants on Carter Page. They did that fully knowing that the sub source was a Russian agent and a national security threat.  This stinks and you know it.",2020-09-29T23:45:25+00:00
,Twitter for iPhone,@chuckbarr21 @RepJimBanks But Biden’s son was wired 3.5m from the Mayor of Moscow’s ex wife and Biden himself is a subject of a criminal investigation in the Ukraine. That’s real national security issues! 🙄,2020-09-29T23:44:57+00:00
Michigan,Twitter for iPhone,@mkraju @SenKevinCramer should probably look up the definition of successful because it does not include multiple bankruptcies and having $1.1B in debt. 45 also would not get security clearance with his debt. But he’s president so hey 🤷‍♀️who cares about national security.,2020-09-29T23:44:52+00:00
CA,Twitter for iPad,@Jim_Jordan @realDonaldTrump is in debt to the tune of $300 Million.  Can you count that high Jim? @realDonaldTrump is a national security risk.  #VoteOutCorruptGOP  #VoteOutJimJordan  #VoteOutTrump,2020-09-29T23:44:39+00:00
,Twitter for Android,"@stclairashley @EvanAKilgore Yeah, that's the sad part, that some people won't care that Trump is scamming U.S. like he did the IRS. That bc he owes $500,000, he is a prob. to our national security.",2020-09-29T23:44:38+00:00
,Twitter Web App,@lisaminshall58 @dikell3 @Acosta He is a traitor and a National Security Threat. He us a Russian Asset and is compromised. Thats the only thing that explains his behavior from when he started campaigning. There shouldnt even be a debate. He should resign or be arrested. I dont want to see his comedy shows.,2020-09-29T23:44:27+00:00
United States of America,Twitter for Android,"@SenTomCotton has decided to lie on @cnn, and shown he does not care if a national security threat, @realDonaldTrump, is significantly in debt.  Cotton had betrayed his office and this nation.",2020-09-29T23:44:24+00:00
,Twitter Web App,"https://t.co/iqvUxAUPXJ  Everyone focused on Trump's measly $750 in taxes, but the bigger problem for the country is the National Security threat his huge debts pose by offering our enemies a chance to threaten or to bribe him.  Trump couldn't even get a security clearance.",2020-09-29T23:44:17+00:00
United States,Twitter for iPhone,"@TomCottonAR #Americans do care about #TrumpsPast because #Republicans keep bringing up Biden’s! So, yes everything Trump has done in the past reflects on his decisions &amp; our #NationalSecurity you are an #IgnorantPolitician #VoteBlue #Vote by mail!!!",2020-09-29T23:44:08+00:00
United States,Twitter for iPhone,@RepAdamSchiff Does Hunter Biden getting $3.5M from a close associate of Putin raise national security concerns?  Did any of Obama’s corrupt intelligence trio even try to protect the interests of the US?,2020-09-29T23:43:58+00:00
,Twitter for iPhone,@pinkpigs657 @BreitbartNews The threat to national security?  What like peace treaties and saving Kids from pedophiles? Yea he scary but not as scary as you are with your clueless tweet.,2020-09-29T23:43:44+00:00
Superstition Mountains,Twitter for Android,"@AntoinePierce I know  it Doesn't matter who Trump owes Money too, Because of his Behavior So Far.The General's are in Complete Control of the Nation's  Security.  The state of Politics is Such Both Parties Jeopardize National Security.Riots,Tell Me 30-50 Mil. Illegal's don't. Oligarch Duopoly.",2020-09-29T23:43:41+00:00
"Castle Rock, CO",Twitter Web App,"@nananatalieanne But, I'll also add when issues like health care, women's rights, lgbtq rights, national security, and others are in jeopardy under the current administration, I can't justify voting third party.",2020-09-29T23:43:41+00:00
